Date,Open,High,Low,Close,Adj Close,Volume
2001-03-30,24.025974,25.108225,24.025974,24.939394,20.337671,5853000
2001-04-02,24.935064,25.064936,23.307360,23.571428,19.222124,4782800
2001-04-03,23.571428,23.744589,22.142857,22.380953,18.251305,6402000
2001-04-04,22.683983,23.528139,22.554113,23.160173,18.886749,6626600
2001-04-05,23.593073,24.090910,23.164503,24.021645,19.589270,4600800
2001-04-06,23.701298,24.168831,23.121212,24.073593,19.631632,4336400
2001-04-09,24.536797,25.095238,24.463203,24.930737,20.330616,2952800
2001-04-10,25.238094,25.865801,25.108225,25.692640,20.951931,3765600
2001-04-11,25.670996,25.878788,25.233767,25.389610,20.704823,3424800
2001-04-12,25.974026,26.406927,25.757576,26.190475,21.357918,5331800
2001-04-16,26.428572,27.056276,26.385281,27.012987,22.028658,2745600
2001-04-17,27.017317,27.714285,26.623377,27.640692,22.540539,5619800
2001-04-18,27.294373,27.545454,26.580086,26.696970,21.770948,5362000
2001-04-19,26.623377,26.627707,25.774891,26.450216,21.569723,6736400
2001-04-20,26.450216,27.012987,26.277056,26.285715,21.435581,5558000
2001-04-23,26.623377,27.467533,26.623377,27.341991,22.296953,3637400
2001-04-24,27.597403,27.727272,27.164503,27.489178,22.416990,2846600
2001-04-25,27.489178,28.294373,27.489178,28.277056,23.059481,5581800
2001-04-26,28.277056,28.917749,28.277056,28.813852,23.497236,7570200
2001-04-27,28.701298,28.740259,28.095238,28.324675,23.098314,4597200
2001-04-30,28.311687,28.463203,27.506493,27.688313,22.579378,7739200
2001-05-01,27.428572,27.432901,26.688313,26.883118,21.922747,6381600
2001-05-02,26.363636,26.363636,25.021645,25.108225,20.475349,7714000
2001-05-03,25.147186,25.432901,24.242424,24.805195,20.228235,10670400
2001-05-04,24.913420,25.467533,24.896105,24.965368,20.358856,7248200
2001-05-07,25.281385,25.567099,25.147186,25.411255,20.722466,5638000
2001-05-08,25.411255,25.437229,25.021645,25.246754,20.588322,4318800
2001-05-09,25.554113,26.073593,25.541126,25.974026,21.181406,3047000
2001-05-10,25.974026,26.294373,25.714285,25.792208,21.033140,4164000
2001-05-11,25.541126,25.627707,25.216450,25.311687,20.641279,2903600
2001-05-14,25.411255,26.125542,25.411255,26.051949,21.244947,2293400
2001-05-15,26.320347,26.839827,26.298702,26.709957,21.781534,3682800
2001-05-16,26.883118,27.402597,26.428572,26.476191,21.590906,5395400
2001-05-17,26.450216,26.982683,26.060606,26.753246,21.816849,4852600
2001-05-18,26.926407,27.943724,26.883118,27.878788,22.734705,4171800
2001-05-21,28.268398,28.528139,27.878788,28.277056,23.059481,4004200
2001-05-22,27.922077,28.354979,27.337662,27.428572,22.367563,4018800
2001-05-23,27.432901,27.432901,26.246754,26.320347,21.463820,4228000
2001-05-24,26.385281,26.385281,25.961039,25.974026,21.181406,4058200
2001-05-25,25.956711,26.051949,25.627707,25.753246,21.001360,3781600
2001-05-29,26.103895,26.320347,25.090910,25.216450,20.563608,4775600
2001-05-30,25.281385,25.584415,24.588745,25.584415,20.863676,5322800
2001-05-31,25.541126,25.956711,24.839827,25.779221,21.022543,4957800
2001-06-01,25.779221,25.887445,25.000000,25.259741,20.598911,4621800
2001-06-04,26.103895,26.298702,25.541126,25.670996,20.934282,4231000
2001-06-05,25.974026,26.060606,25.463203,25.536797,20.824844,3280800
2001-06-06,25.129869,25.129869,24.393940,24.809525,20.231768,5384600
2001-06-07,24.675325,24.740259,23.528139,23.753246,19.370396,6254400
2001-06-08,23.549784,24.177488,22.943724,24.108225,19.659872,6014400
2001-06-11,24.372293,24.445887,23.943724,24.082251,19.638678,4872200
2001-06-12,24.523809,24.865801,24.242424,24.649351,20.101149,3892800
2001-06-13,24.649351,25.064936,23.701298,23.787878,19.398630,4501400
2001-06-14,23.809525,23.878788,23.346321,23.636364,19.275074,3582800
2001-06-15,23.597403,23.744589,23.203463,23.354979,19.045614,4257400
2001-06-18,23.290043,23.441559,22.913420,23.034632,18.784367,3192400
2001-06-19,23.203463,23.203463,22.489178,22.818182,18.607866,3372000
2001-06-20,22.900433,23.562771,22.450216,22.623377,18.448999,7180400
2001-06-21,22.705627,22.857143,21.645021,21.969696,17.915926,5654000
2001-06-22,22.294373,22.649351,21.670996,22.532467,18.374863,8644000
2001-06-25,22.683983,22.792208,22.134199,22.471861,18.325438,5160800
2001-06-26,22.727272,22.727272,22.077923,22.502165,18.350147,4220400
2001-06-27,22.186148,22.186148,21.536797,21.861471,17.827681,6427400
2001-06-28,21.861471,21.904762,20.800865,20.952381,17.086332,7323400
2001-06-29,21.082251,22.164503,20.909090,21.969696,17.915926,7856200
2001-07-02,21.948051,22.155844,21.207792,21.341991,17.404041,5588600
2001-07-03,21.372293,21.645021,21.320347,21.428572,17.474651,2457800
2001-07-05,21.536797,22.502165,21.519480,22.082251,18.007715,4675600
2001-07-06,22.168831,22.506493,21.861471,22.354979,18.230118,2998400
2001-07-09,22.121212,22.177488,21.454546,21.493507,17.527618,6049400
2001-07-10,21.731602,21.818182,21.017317,21.125542,17.227541,5465400
2001-07-11,20.952381,20.956711,20.000000,20.818182,16.976896,8223600
2001-07-12,20.735931,21.038961,20.329004,20.649351,16.839214,4999600
2001-07-13,20.653679,21.190475,20.346321,20.779221,16.945122,4804000
2001-07-16,20.887445,20.887445,19.891775,20.021645,16.327333,4752800
2001-07-17,20.238094,20.346321,19.761906,20.073593,16.369686,4084800
2001-07-18,19.848484,19.913420,19.177488,19.675325,16.044912,7347400
2001-07-19,19.805195,20.129869,19.658009,20.129869,16.415590,5595000
2001-07-20,20.454546,20.774891,20.350649,20.735931,16.909822,4733600
2001-07-23,20.995670,21.251081,20.692640,20.965368,17.096918,3680800
2001-07-24,20.735931,20.861471,20.190475,20.311687,16.563854,3071800
2001-07-25,20.649351,22.077923,20.173161,21.904762,17.862978,5111000
2001-07-26,21.969696,22.575758,21.818182,22.510822,18.357212,7357400
2001-07-27,22.554113,23.008657,22.151516,22.852814,18.636108,6548000
2001-07-30,22.987013,23.350649,22.683983,22.766233,18.565498,3812800
2001-07-31,22.943724,23.246754,22.341991,22.489178,18.339561,3431600
2001-08-01,22.835497,23.311687,21.904762,22.056276,17.986538,4938600
2001-08-02,22.056276,22.528139,21.770563,22.471861,18.325438,3581800
2001-08-03,22.471861,22.575758,21.826839,22.077923,18.004194,2582600
2001-08-06,22.077923,22.411255,21.948051,22.311687,18.194818,2366800
2001-08-07,22.640692,22.640692,21.865801,21.943724,17.894751,4129400
2001-08-08,21.991343,22.064936,20.779221,20.800865,16.962759,5207200
2001-08-09,20.822512,21.316017,20.757576,21.220779,17.305204,3047600
2001-08-10,21.298702,21.753246,21.168831,21.497835,17.531130,2232000
2001-08-13,21.731602,21.995670,21.675325,21.813852,17.788839,2194000
2001-08-14,21.991343,22.294373,21.822512,22.229437,18.127743,3559000
2001-08-15,22.367966,23.484848,22.359308,23.437229,19.112680,7983600
2001-08-16,23.545454,23.545454,22.705627,23.155844,18.883215,5364600
2001-08-17,23.051949,23.268398,22.489178,22.727272,18.533722,2219400
2001-08-20,22.554113,22.640692,22.056276,22.177488,18.085382,1881000
2001-08-21,22.294373,22.506493,22.082251,22.125542,18.043022,2750000
2001-08-22,22.316017,22.939394,21.688313,21.796537,17.774725,6751200
2001-08-23,21.774891,21.779221,20.952381,21.212122,17.298147,5675800
2001-08-24,21.103895,21.177488,20.800865,21.038961,17.156929,3458600
2001-08-27,20.995670,21.320347,20.922077,21.225109,17.308737,3097800
2001-08-28,21.168831,21.441559,21.082251,21.251081,17.329912,2705400
2001-08-29,21.298702,21.645021,20.675325,20.896105,17.040430,4269400
2001-08-30,20.952381,21.030304,19.913420,20.432901,16.662708,3936400
2001-08-31,20.389610,20.623377,20.173161,20.316017,16.567383,1528200
2001-09-04,20.562771,20.774891,20.359308,20.454546,16.680347,3474400
2001-09-05,20.259741,20.411255,19.978355,20.389610,16.627398,3202400
2001-09-06,20.415585,20.909090,20.086580,20.623377,16.818027,3875400
2001-09-07,20.562771,20.995670,20.493507,20.783550,16.948650,3926000
2001-09-10,20.692640,20.974026,20.554113,20.826839,16.983950,2869800
2001-09-17,21.645021,21.645021,20.138529,20.307360,16.560324,4726600
2001-09-18,20.307360,20.307360,18.883118,19.164503,15.628349,2946200
2001-09-19,19.588745,19.610390,17.424242,18.125542,14.781092,8319600
2001-09-20,17.835497,18.441559,17.683983,18.207792,14.848165,6173400
2001-09-21,18.212122,18.640692,17.619047,18.316017,14.936420,3376000
2001-09-24,18.320347,18.354979,16.904762,17.034632,13.891471,5373000
2001-09-25,17.099567,17.142857,16.558441,16.922077,13.799684,5046800
2001-09-26,16.926407,17.251081,16.588745,16.774891,13.679651,3650400
2001-09-27,17.099567,17.744589,16.753246,17.424242,14.209187,3321200
2001-09-28,17.813852,18.614719,17.783550,18.614719,15.180008,4348000
2001-10-01,18.229437,18.372293,17.571428,18.138529,14.791671,2923200
2001-10-02,17.857143,18.484848,17.857143,18.333334,14.950541,2797800
2001-10-03,18.337662,18.506493,17.813852,18.506493,15.091749,4721600
2001-10-04,18.831169,19.995670,18.636364,19.718615,16.080214,5042600
2001-10-05,19.696970,19.891775,19.138529,19.653679,16.027260,4835600
2001-10-08,19.658009,20.424242,19.441559,20.008657,16.316740,3350000
2001-10-09,20.303030,20.303030,19.740259,20.116882,16.404993,2403800
2001-10-10,20.077923,21.151516,20.077923,20.995670,17.121630,3456600
2001-10-11,21.038961,21.558441,20.779221,21.173161,17.266375,4166600
2001-10-12,21.082251,21.597403,20.852814,21.190475,17.280495,3545800
2001-10-15,20.995670,21.168831,20.203463,20.515152,16.729778,3718200
2001-10-16,20.541126,21.437229,20.389610,21.255411,17.333445,3057800
2001-10-17,21.493507,21.580086,21.017317,21.095238,17.202827,4431600
2001-10-18,20.779221,20.844156,20.000000,20.281385,16.617924,3295000
2001-10-19,20.173161,20.930737,19.696970,20.800865,17.043562,3593600
2001-10-22,20.835497,21.220779,20.393940,21.147186,17.327330,2525600
2001-10-23,21.038961,21.645021,20.692640,20.909090,17.132238,3329600
2001-10-24,20.909090,21.670996,20.649351,21.372293,17.511776,4694000
2001-10-25,21.428572,22.082251,21.385281,22.017317,18.040281,3243800
2001-10-26,22.077923,22.982683,21.991343,22.922077,18.781622,6605200
2001-10-29,22.909090,23.865801,22.909090,23.554113,19.299486,6743800
2001-10-30,22.965368,22.969696,22.294373,22.346321,18.309862,5239200
2001-10-31,22.376623,22.813852,21.658009,22.337662,18.302765,5040800
2001-11-01,22.341991,22.805195,21.883118,22.597403,18.515591,3263400
2001-11-02,22.255411,22.380953,21.861471,22.064936,18.079306,1904400
2001-11-05,21.904762,22.242424,21.190475,21.233767,17.398268,6489600
2001-11-06,20.844156,21.588745,20.757576,21.532467,17.643021,3482000
2001-11-07,21.320347,22.229437,21.082251,21.961039,17.994171,4980800
2001-11-08,22.186148,22.380953,21.774891,21.961039,17.994171,3906600
2001-11-09,22.272728,22.904762,22.272728,22.640692,18.551060,2666000
2001-11-12,22.207792,22.402597,21.818182,22.307360,18.277939,2864400
2001-11-13,22.311687,22.311687,21.874458,22.138529,18.139601,5540600
2001-11-14,21.645021,21.649351,20.779221,20.870131,17.100313,4483200
2001-11-15,20.432901,20.437229,18.714285,18.982683,15.553806,13382200
2001-11-16,19.220779,19.584415,18.774891,19.528139,16.000732,6063600
2001-11-19,19.329004,19.584415,18.943724,19.558441,16.025562,6648000
2001-11-20,19.809525,20.532467,19.731602,20.489178,16.788174,7225800
2001-11-21,20.493507,20.493507,19.610390,19.974026,16.366085,4154400
2001-11-23,19.740259,20.454546,19.489178,20.363636,16.685307,1673600
2001-11-26,19.805195,20.000000,19.510822,19.779221,16.206467,3780800
2001-11-27,19.588745,20.389610,19.290043,20.021645,16.405096,5769000
2001-11-28,19.718615,20.121212,19.458874,19.606060,16.210276,4264200
2001-11-29,19.826839,20.103895,19.632034,19.926407,16.475136,3535000
2001-11-30,20.000000,20.021645,19.523809,19.909090,16.460823,2643000
2001-12-03,19.523809,20.532467,19.497835,20.372293,16.843788,3857000
2001-12-04,20.307360,20.809525,20.086580,20.748919,17.155195,4091800
2001-12-05,21.363636,21.636364,21.000000,21.194805,17.523855,5149200
2001-12-06,21.199135,21.424242,20.870131,21.303030,17.613327,6575800
2001-12-07,21.212122,21.385281,20.662338,21.311687,17.620481,4084800
2001-12-10,21.199135,21.199135,20.757576,20.896105,17.276873,2511200
2001-12-11,20.865801,21.077923,20.415585,20.545454,16.986959,3022400
2001-12-12,20.346321,20.476191,19.696970,20.238094,16.732840,4247000
2001-12-13,20.021645,20.259741,19.666666,20.099567,16.618303,3665800
2001-12-14,20.099567,20.692640,19.956711,20.601732,17.033491,4144800
2001-12-17,20.346321,20.670996,20.147186,20.389610,16.858112,3144000
2001-12-18,20.497835,21.497835,20.480520,21.367966,17.667015,7081800
2001-12-19,21.367966,22.077923,21.333334,21.883118,18.092936,4606000
2001-12-20,21.774891,22.380953,21.731602,22.186148,18.343485,4077200
2001-12-21,22.402597,22.701298,22.225109,22.402597,18.522449,3666600
2001-12-24,22.489178,22.865801,22.476191,22.653679,18.730040,1158200
2001-12-26,22.839827,23.320347,22.839827,23.311687,19.274082,2901600
2001-12-27,23.309525,23.852381,23.214285,23.633333,19.540020,4131600
2001-12-28,23.752380,24.352381,23.571428,24.023809,19.862867,3888600
2001-12-31,24.047619,24.228571,23.690475,23.752380,19.638449,3186400
2002-01-02,23.409523,23.561905,22.938095,23.547619,19.469149,4573400
2002-01-03,23.142857,23.423809,22.566668,22.623810,18.705349,5639200
2002-01-04,22.857143,23.138096,22.676191,23.114286,19.110876,5243400
2002-01-07,23.285715,23.804762,23.142857,23.685715,19.583332,3626000
2002-01-08,23.685715,23.809525,23.238094,23.357143,19.311668,2712600
2002-01-09,23.095238,23.490477,22.871429,23.219048,19.197487,4475600
2002-01-10,23.100000,23.100000,22.738094,22.919048,18.949442,3184400
2002-01-11,22.833334,22.933332,22.233334,22.261906,18.406120,4789800
2002-01-14,21.714285,22.304762,21.671429,22.180952,18.339186,5428600
2002-01-15,22.180952,22.547619,22.180952,22.538095,18.634478,2502200
2002-01-16,22.285715,22.561905,22.095238,22.261906,18.406120,2014000
2002-01-17,22.380953,22.423809,21.809525,21.914286,18.200436,3608200
2002-01-18,21.971428,22.261906,21.761906,21.900000,18.188570,2702400
2002-01-22,22.047619,22.138096,21.452381,21.614286,17.951283,2987200
2002-01-23,21.738094,22.476191,21.738094,22.476191,18.667120,4196400
2002-01-24,22.380953,23.285715,22.333334,22.980953,19.086330,3945000
2002-01-25,23.285715,23.528572,23.000000,23.147619,19.224754,2365400
2002-01-28,23.147619,23.266666,22.519047,22.695238,18.849037,3724600
2002-01-29,22.695238,22.771429,21.838095,22.085714,18.342813,4485600
2002-01-30,21.428572,22.376190,21.123810,22.347618,18.560331,5841600
2002-01-31,22.523809,23.380953,22.504763,23.090477,19.177298,3386800
2002-02-01,23.047619,23.533333,22.747620,23.276190,19.331537,2829200
2002-02-04,23.276190,23.276190,22.261906,22.261906,18.489143,3265400
2002-02-05,22.261906,23.109524,22.033333,22.904762,19.023058,4133400
2002-02-06,23.261906,23.523809,23.047619,23.095238,19.181255,4927400
2002-02-07,23.095238,23.095238,22.657143,22.914286,19.030958,1821400
2002-02-08,22.914286,23.285715,22.642857,23.233334,19.295938,1668000
2002-02-11,22.952381,23.933332,22.952381,23.799999,19.766573,2514000
2002-02-12,23.547619,23.757143,23.404762,23.576191,19.580696,1975800
2002-02-13,23.380953,24.009523,23.142857,23.971428,19.908953,3181600
2002-02-14,24.166666,24.647619,23.971428,24.200001,20.098789,2523600
2002-02-15,24.142857,24.357143,23.904762,24.299999,20.181841,2332400
2002-02-19,23.857143,24.400000,23.738094,24.000000,19.932680,2541600
2002-02-20,24.119047,24.219048,23.547619,23.771429,19.742842,2359000
2002-02-21,23.857143,24.585714,23.857143,24.476191,20.328171,3338200
2002-02-22,24.476191,24.880953,24.357143,24.557142,20.395411,4386400
2002-02-25,24.690475,25.352381,24.666666,25.323809,21.032146,3355800
2002-02-26,25.309525,25.309525,24.833334,25.071428,20.822536,3788000
2002-02-27,25.238094,25.285715,24.785715,24.904762,20.684111,2742200
2002-02-28,24.952381,25.452381,24.928572,25.119047,20.862078,3311400
2002-03-01,25.190475,25.419048,24.909523,25.357143,21.059828,3954600
2002-03-04,25.190475,25.904762,25.190475,25.714285,21.356445,5168000
2002-03-05,25.819048,25.819048,25.476191,25.657143,21.308985,2614800
2002-03-06,25.661905,26.314285,25.333334,26.176191,21.740070,4223000
2002-03-07,26.309525,27.023809,26.309525,26.571428,22.068314,3592600
2002-03-08,26.452381,26.523809,25.761906,26.166666,21.732162,4688400
2002-03-11,26.523809,26.619047,26.166666,26.190475,21.751940,3094200
2002-03-12,26.142857,26.295238,25.890476,26.190475,21.751940,3883600
2002-03-13,26.380953,26.638096,26.238094,26.361904,21.894304,3664800
2002-03-14,26.242857,26.366667,26.076191,26.304762,21.846849,2710400
2002-03-15,26.538095,26.757143,26.261906,26.733334,22.202797,2624000
2002-03-18,26.766666,26.990477,26.566668,26.952381,22.384718,2321600
2002-03-19,27.095238,27.533333,26.857143,27.476191,22.819756,3410600
2002-03-20,27.190475,27.714285,27.047619,27.252380,22.633875,3579400
2002-03-21,27.152382,27.523809,26.799999,27.280952,22.657598,2107600
2002-03-22,27.023809,27.033333,26.347618,26.466667,21.981318,3126000
2002-03-25,26.433332,26.890476,26.319048,26.638096,22.123695,3753400
2002-03-26,26.571428,26.785715,26.038095,26.304762,21.846849,2476000
2002-03-27,26.714285,27.585714,26.647619,27.409523,22.764381,4802200
2002-03-28,27.309525,27.457144,27.023809,27.085714,22.495461,2617400
2002-04-01,27.428572,27.633333,27.214285,27.552382,22.883034,2015600
2002-04-02,27.671429,28.233334,27.666666,28.138096,23.369480,4374800
2002-04-03,27.952381,28.095238,27.314285,27.490477,22.831621,4177800
2002-04-04,27.490477,27.714285,26.457144,26.680952,22.159286,3796000
2002-04-05,26.680952,26.952381,26.309525,26.523809,22.028776,2317200
2002-04-08,26.861904,27.471428,26.766666,26.871429,22.317484,4065800
2002-04-09,26.666666,26.795238,26.190475,26.433332,21.953636,2789600
2002-04-10,26.033333,27.119047,26.033333,26.980953,22.408449,3052800
2002-04-11,26.571428,27.276190,26.552382,27.052382,22.467770,3810400
2002-04-12,26.619047,26.690475,25.485714,25.609524,21.269430,6406200
2002-04-15,26.180952,26.500000,26.109524,26.209524,21.767750,3686600
2002-04-16,26.514286,26.557142,26.147619,26.309525,21.850809,3220800
2002-04-17,26.666666,27.066668,26.561905,27.000000,22.424271,3399600
2002-04-18,27.238094,27.571428,27.038095,27.257143,22.721952,3028400
2002-04-19,27.261906,27.571428,26.828571,27.400000,22.841038,2730400
2002-04-22,27.466667,27.795238,27.123810,27.190475,22.666378,2325000
2002-04-23,27.195238,28.133333,26.966667,27.752380,23.134790,3291200
2002-04-24,27.614286,27.642857,27.004763,27.209524,22.682262,3505800
2002-04-25,27.261906,27.909523,27.142857,27.776190,23.154646,6125400
2002-04-26,27.866667,27.976191,27.476191,27.866667,23.230064,5391000
2002-04-29,27.857143,27.928572,27.447618,27.761906,23.142731,2033600
2002-04-30,27.761906,28.066668,27.514286,27.776190,23.154646,2214400
2002-05-01,27.404762,28.190475,27.380953,28.047619,23.380907,2542600
2002-05-02,27.880953,28.209524,27.628571,28.185715,23.496023,2406200
2002-05-03,28.242857,28.614286,28.238094,28.419048,23.690544,3450200
2002-05-06,27.904762,28.042856,26.971428,26.971428,22.483778,4035600
2002-05-07,26.857143,27.019047,26.495237,26.761906,22.309113,2361800
2002-05-08,27.133333,27.714285,27.119047,27.495237,22.920433,2768400
2002-05-09,27.500000,27.638096,27.119047,27.142857,22.626682,3001400
2002-05-10,27.142857,27.328571,26.923809,27.000000,22.507597,2681600
2002-05-13,26.666666,27.390476,26.528572,27.276190,22.737835,3058800
2002-05-14,27.157143,27.542856,27.095238,27.376190,22.821194,3319200
2002-05-15,27.238094,27.271429,26.523809,26.852381,22.384539,2797200
2002-05-16,26.857143,27.357143,26.814285,27.142857,22.626682,2139400
2002-05-17,26.857143,26.904762,26.228571,26.595238,22.170187,2151600
2002-05-20,26.523809,26.642857,26.214285,26.485714,22.078865,1815600
2002-05-21,26.452381,26.857143,26.404762,26.857143,22.388504,2811400
2002-05-22,26.738094,27.038095,26.561905,26.980953,22.491718,2964200
2002-05-23,26.995237,27.395239,26.761906,27.238094,22.706081,3237000
2002-05-24,26.952381,27.157143,26.766666,26.914286,22.436144,1111200
2002-05-28,26.904762,27.095238,26.357143,26.514286,22.102697,2387000
2002-05-29,25.957144,26.204762,25.714285,26.028572,21.697807,3478600
2002-05-30,25.638096,26.357143,25.309525,25.704762,21.427862,3481400
2002-05-31,26.428572,26.942858,26.223810,26.514286,22.102697,4221200
2002-06-03,26.433332,26.604761,25.666666,25.685715,21.411995,2351000
2002-06-04,25.785715,26.085714,25.528572,25.904762,21.594595,2245800
2002-06-05,25.595238,25.714285,25.433332,25.600000,21.340534,1920800
2002-06-06,25.880953,26.166666,25.271429,25.714285,21.435806,3404200
2002-06-07,25.666666,26.380953,25.623810,26.238094,21.872461,2866400
2002-06-10,26.190475,26.190475,25.428572,25.695238,21.419928,2636600
2002-06-11,25.619047,26.000000,25.033333,25.166666,20.979292,2243600
2002-06-12,25.428572,25.680952,25.161905,25.395239,21.169836,2421000
2002-06-13,25.614286,26.171429,25.166666,25.961905,21.642220,3043600
2002-06-14,25.595238,26.185715,25.395239,26.109524,21.765282,2242200
2002-06-17,26.238094,27.066668,26.214285,26.900000,22.424225,4498600
2002-06-18,26.900000,27.047619,26.547619,26.633333,22.201935,3315600
2002-06-19,26.633333,26.833334,26.238094,26.376190,21.987579,2109400
2002-06-20,26.714285,26.852381,26.238094,26.657143,22.221786,3245400
2002-06-21,26.514286,26.733334,25.900000,26.261906,21.892313,3456600
2002-06-24,26.333334,26.952381,26.266666,26.738094,22.289274,3952400
2002-06-25,27.380953,27.452381,27.047619,27.138096,22.622717,3993800
2002-06-26,26.785715,27.238094,26.533333,27.204762,22.678284,3005400
2002-06-27,27.214285,27.261906,26.809525,27.233334,22.702101,2821000
2002-06-28,27.233334,27.471428,26.928572,27.371429,22.817219,3997400
2002-07-01,27.333334,27.595238,27.128571,27.190475,22.666378,2808000
2002-07-02,27.309525,27.500000,26.900000,26.985714,22.495689,4576800
2002-07-03,26.938095,27.380953,26.676191,27.019047,22.523476,2822600
2002-07-05,27.452381,27.533333,27.285715,27.500000,22.924408,1259200
2002-07-08,27.380953,27.495237,26.909523,27.052382,22.551262,2529400
2002-07-09,27.019047,27.100000,26.323809,26.323809,21.943916,3495400
2002-07-10,26.480953,26.685715,25.833334,25.895239,21.586649,3821200
2002-07-11,25.776190,25.776190,25.047619,25.414286,21.185720,4171000
2002-07-12,25.604761,25.666666,24.547619,25.114286,20.935627,3178400
2002-07-15,25.071428,25.114286,23.861904,24.919048,20.772877,3074800
2002-07-16,24.523809,24.966667,23.809525,24.423809,20.360035,3700800
